date,tmax,tmin,tavg
1997-08-19,90.0,81.0,86.0
1997-08-22,81.0,72.0,79.0
1997-08-24,85.0,76.0,80.0
1997-08-25,87.0,77.0,81.0
1997-08-26,87.0,78.0,81.0
1997-08-27,86.0,76.0,81.0
1997-08-28,90.0,79.0,84.0
1997-08-29,92.0,80.0,87.0
1997-09-01,90.0,82.0,85.0
1997-09-04,85.0,76.0,81.0
1997-09-05,88.0,78.0,83.0
1997-09-08,84.0,75.0,79.0
1997-09-09,89.0,76.0,81.0
1997-09-10,88.0,78.0,82.0
1997-09-11,88.0,78.0,82.0
1997-09-12,89.0,78.0,83.0
1997-09-14,88.0,74.0,81.0
1997-09-15,86.0,77.0,81.0
1997-09-17,87.0,75.0,80.0
1997-09-18,84.0,74.0,79.0
1997-09-19,83.0,75.0,80.0
1997-09-22,78.0,66.0,75.0
1997-09-23,79.0,75.0,77.0
1997-09-25,86.0,74.0,79.0
1997-09-29,72.0,66.0,70.0
1997-09-30,74.0,70.0,73.0
1997-10-01,83.0,72.0,78.0
1997-10-02,84.0,76.0,78.0
1997-10-03,80.0,75.0,78.0
1997-10-04,87.0,77.0,81.0
1997-10-06,84.0,74.0,78.0
1997-10-07,85.0,76.0,79.0
1997-10-09,82.0,74.0,77.0
1997-10-10,85.0,74.0,80.0
1997-10-11,86.0,78.0,80.0
1997-10-13,84.0,75.0,78.0
1997-10-14,85.0,75.0,79.0
1997-10-15,87.0,75.0,80.0
1997-10-16,87.0,76.0,80.0
1997-10-18,82.0,73.0,78.0
1997-10-20,85.0,75.0,81.0
1997-10-21,88.0,77.0,82.0
1997-10-22,87.0,77.0,81.0
1997-10-24,84.0,76.0,79.0
1997-10-28,72.0,65.0,69.0
1997-10-29,79.0,67.0,73.0
1997-11-01,75.0,63.0,69.0
1997-11-02,78.0,64.0,71.0
1997-11-03,79.0,68.0,73.0
1997-11-06,74.0,63.0,69.0
1997-11-07,78.0,65.0,71.0
1997-11-08,78.0,68.0,72.0
1997-11-09,77.0,68.0,72.0
1997-11-10,80.0,69.0,74.0
1997-11-11,82.0,71.0,75.0
1997-11-13,86.0,71.0,78.0
1997-11-14,86.0,72.0,77.0
1997-11-15,87.0,72.0,77.0
1997-11-18,70.0,58.0,64.0
1997-11-19,74.0,62.0,68.0
1997-11-20,78.0,67.0,71.0
1997-11-21,83.0,69.0,75.0
1997-11-22,82.0,71.0,76.0
1997-11-23,73.0,61.0,71.0
1997-11-24,76.0,70.0,74.0
1997-11-25,82.0,74.0,78.0
1997-11-26,83.0,76.0,78.0
1997-11-30,73.0,67.0,70.0
1997-12-03,63.0,58.0,60.0
1997-12-05,71.0,65.0,69.0
1997-12-06,78.0,70.0,73.0
1997-12-10,64.0,52.0,58.0
1997-12-11,63.0,54.0,58.0
1997-12-13,65.0,56.0,60.0
1997-12-14,69.0,58.0,64.0
1997-12-15,74.0,60.0,67.0
1997-12-17,79.0,64.0,71.0
1997-12-21,69.0,64.0,68.0
1997-12-24,64.0,54.0,61.0
1997-12-25,71.0,61.0,65.0
1997-12-26,70.0,64.0,66.0
1997-12-27,71.0,64.0,67.0
1997-12-29,74.0,63.0,68.0
1997-12-30,79.0,64.0,70.0
1997-12-31,72.0,66.0,67.0
1998-01-01,80.0,65.0,70.0
1998-01-02,73.0,65.0,68.0
1998-01-03,72.0,66.0,69.0
1998-01-05,65.0,57.0,61.0
1998-01-06,68.0,60.0,64.0
1998-01-07,71.0,63.0,66.0
1998-01-10,77.0,66.0,70.0
1998-01-12,66.0,60.0,65.0
1998-01-13,71.0,63.0,67.0
1998-01-15,62.0,54.0,56.0
1998-01-16,63.0,54.0,60.0
1998-01-18,61.0,48.0,53.0
1998-01-20,58.0,53.0,55.0
1998-01-25,53.0,49.0,51.0
1998-01-27,60.0,56.0,58.0
1998-01-29,58.0,53.0,56.0
1998-02-01,72.0,60.0,64.0
1998-02-02,67.0,59.0,63.0
1998-02-06,51.0,46.0,49.0
1998-02-07,63.0,48.0,56.0
1998-02-08,64.0,52.0,60.0
1998-02-10,73.0,60.0,65.0
1998-02-11,69.0,60.0,64.0
1998-02-12,80.0,63.0,70.0
1998-02-13,76.0,67.0,70.0
1998-02-16,73.0,61.0,69.0
1998-02-19,78.0,63.0,75.0
1998-02-23,61.0,55.0,58.0
1998-02-24,62.0,56.0,59.0
1998-02-25,67.0,56.0,60.0
1998-02-27,61.0,56.0,58.0
1998-02-28,59.0,56.0,58.0
1998-03-01,60.0,56.0,58.0
1998-03-03,67.0,60.0,63.0
1998-03-05,72.0,61.0,65.0
1998-03-06,65.0,60.0,63.0
1998-03-07,67.0,63.0,65.0
1998-03-11,60.0,53.0,57.0
1998-03-12,61.0,53.0,58.0
1998-03-13,69.0,56.0,63.0
1998-03-16,69.0,54.0,64.0
1998-03-19,80.0,64.0,73.0
1998-03-22,61.0,54.0,58.0
1998-03-23,71.0,58.0,64.0
1998-03-24,72.0,60.0,67.0
1998-03-25,74.0,64.0,69.0
1998-03-26,73.0,65.0,69.0
1998-03-27,81.0,67.0,74.0
1998-03-28,79.0,69.0,73.0
1998-03-29,79.0,68.0,72.0
1998-03-30,80.0,68.0,71.0
1998-03-31,81.0,68.0,74.0
1998-04-01,81.0,69.0,75.0
1998-04-03,73.0,65.0,68.0
1998-04-04,76.0,66.0,71.0
1998-04-05,83.0,68.0,75.0
1998-04-07,83.0,69.0,76.0
1998-04-08,84.0,71.0,77.0
1998-04-09,82.0,73.0,78.0
1998-04-10,84.0,74.0,78.0
1998-04-11,83.0,74.0,79.0
1998-04-13,80.0,72.0,75.0
1998-04-16,81.0,69.0,74.0
1998-04-17,87.0,69.0,79.0
1998-04-18,85.0,73.0,78.0
1998-04-20,78.0,67.0,72.0
1998-04-21,81.0,71.0,75.0
1998-04-22,83.0,74.0,80.0
1998-04-23,85.0,78.0,81.0
1998-04-25,81.0,76.0,79.0
1998-04-27,74.0,70.0,72.0
1998-04-28,80.0,71.0,76.0
1998-04-29,82.0,73.0,77.0
1998-04-30,82.0,74.0,77.0
1998-05-01,85.0,76.0,81.0
1998-05-03,78.0,70.0,76.0
1998-05-04,81.0,74.0,76.0
1998-05-05,82.0,75.0,78.0
1998-05-06,86.0,74.0,79.0
1998-05-07,86.0,76.0,80.0
1998-05-08,86.0,77.0,81.0
1998-05-10,86.0,77.0,81.0
1998-05-11,89.0,78.0,82.0
1998-05-12,87.0,78.0,82.0
1998-05-13,88.0,78.0,82.0
1998-05-16,86.0,76.0,81.0
1998-05-18,86.0,77.0,81.0
1998-05-20,84.0,76.0,80.0
1998-05-22,85.0,76.0,80.0
1998-05-24,79.0,51.0,73.0
1998-05-25,76.0,51.0,71.0
1998-05-26,80.0,69.0,76.0
1998-05-28,86.0,74.0,81.0
1998-06-01,86.0,77.0,82.0
1998-06-02,85.0,79.0,82.0
1998-06-04,83.0,76.0,79.0
1998-06-07,77.0,69.0,74.0
1998-06-08,83.0,72.0,78.0
1998-06-11,84.0,76.0,81.0
1998-06-12,87.0,81.0,83.0
1998-06-13,88.0,81.0,84.0
1998-06-14,89.0,82.0,85.0
1998-06-15,88.0,82.0,85.0
1998-06-16,89.0,83.0,85.0
1998-06-17,89.0,83.0,85.0
1998-06-18,87.0,82.0,85.0
1998-06-20,87.0,82.0,85.0
1998-06-23,85.0,76.0,80.0
1998-06-24,86.0,78.0,84.0
1998-06-27,80.0,77.0,78.0
1998-06-28,87.0,77.0,83.0
1998-06-29,89.0,79.0,83.0
1998-06-30,89.0,79.0,84.0
1998-07-02,84.0,76.0,79.0
1998-07-05,85.0,74.0,79.0
1998-07-07,86.0,76.0,81.0
1998-07-08,87.0,77.0,81.0
1998-07-09,87.0,79.0,82.0
1998-07-10,90.0,79.0,85.0
1998-07-11,89.0,81.0,85.0
1998-07-13,85.0,74.0,80.0
1998-07-14,90.0,77.0,85.0
1998-07-15,90.0,82.0,85.0
1998-07-16,90.0,82.0,85.0
1998-07-17,89.0,82.0,86.0
1998-07-18,89.0,83.0,86.0
1998-07-19,89.0,83.0,85.0
1998-07-21,89.0,82.0,86.0
1998-07-22,89.0,83.0,86.0
1998-07-23,90.0,83.0,86.0
1998-07-24,90.0,83.0,86.0
1998-07-25,90.0,84.0,86.0
1998-07-27,92.0,82.0,86.0
1998-07-28,92.0,82.0,86.0
1998-07-29,91.0,82.0,86.0
1998-07-30,92.0,78.0,86.0
1998-07-31,91.0,81.0,86.0
1998-08-01,92.0,83.0,87.0
1998-08-02,93.0,83.0,87.0
1998-08-04,92.0,83.0,87.0
1998-08-05,91.0,83.0,87.0
1998-08-07,87.0,77.0,81.0
1998-08-08,90.0,79.0,84.0
1998-08-10,84.0,77.0,80.0
1998-08-12,89.0,76.0,84.0
1998-08-13,89.0,80.0,85.0
1998-08-14,90.0,81.0,86.0
1998-08-17,92.0,81.0,85.0
1998-08-19,88.0,79.0,83.0
1998-08-20,92.0,79.0,86.0
1998-08-22,87.0,79.0,82.0
1998-08-23,87.0,78.0,83.0
1998-08-24,90.0,80.0,85.0
1998-08-25,90.0,81.0,85.0
1998-08-26,91.0,83.0,85.0
1998-08-29,91.0,80.0,86.0
1998-08-31,87.0,77.0,80.0
1998-09-01,82.0,52.0,78.0
1998-09-02,86.0,78.0,80.0
1998-09-03,87.0,78.0,82.0
1998-09-04,87.0,80.0,81.0
1998-09-06,86.0,76.0,79.0
1998-09-07,84.0,78.0,81.0
1998-09-08,86.0,80.0,83.0
1998-09-10,80.0,76.0,79.0
1998-09-12,81.0,58.0,78.0
1998-09-13,82.0,77.0,79.0
1998-09-14,85.0,76.0,81.0
1998-09-15,89.0,80.0,83.0
1998-09-16,88.0,80.0,83.0
1998-09-19,88.0,76.0,82.0
1998-09-22,89.0,77.0,82.0
1998-09-23,87.0,79.0,81.0
1998-09-25,86.0,77.0,81.0
1998-09-26,87.0,77.0,81.0
1998-09-30,87.0,74.0,80.0
1998-10-01,87.0,76.0,81.0
1998-10-02,86.0,76.0,80.0
1998-10-03,87.0,76.0,81.0
1998-10-04,80.0,76.0,77.0
1998-10-05,79.0,70.0,78.0
1998-10-07,85.0,77.0,81.0
1998-10-10,78.0,60.0,76.0
1998-10-11,80.0,76.0,79.0
1998-10-12,87.0,78.0,81.0
1998-10-13,88.0,78.0,82.0
1998-10-15,85.0,75.0,81.0
1998-10-18,83.0,72.0,77.0
1998-10-19,82.0,74.0,77.0
1998-10-21,82.0,72.0,75.0
1998-10-22,83.0,71.0,76.0
1998-10-23,85.0,72.0,78.0
1998-10-24,84.0,73.0,78.0
1998-10-26,75.0,70.0,73.0
1998-10-27,79.0,70.0,75.0
1998-10-28,81.0,70.0,75.0
1998-10-29,83.0,71.0,76.0
1998-10-31,80.0,71.0,76.0
1998-11-01,82.0,73.0,77.0
1998-11-03,80.0,69.0,73.0
1998-11-04,83.0,70.0,76.0
1998-11-07,80.0,68.0,73.0
1998-11-09,82.0,67.0,75.0
1998-11-10,79.0,68.0,72.0
1998-11-11,78.0,67.0,71.0
1998-11-12,78.0,66.0,71.0
1998-11-13,82.0,67.0,72.0
1998-11-14,81.0,69.0,74.0
1998-11-15,80.0,72.0,76.0
1998-11-19,78.0,67.0,72.0
1998-11-20,76.0,68.0,71.0
1998-11-22,78.0,66.0,71.0
1998-11-23,79.0,66.0,71.0
1998-11-24,79.0,66.0,72.0
1998-11-26,70.0,64.0,68.0
1998-11-28,70.0,65.0,68.0
1998-11-29,73.0,68.0,70.0
1998-11-30,79.0,69.0,73.0
1998-12-04,67.0,58.0,62.0
1998-12-05,72.0,60.0,65.0
1998-12-09,66.0,55.0,61.0
1998-12-10,69.0,57.0,62.0
1998-12-11,67.0,56.0,60.0
1998-12-12,68.0,56.0,62.0
1998-12-15,63.0,57.0,61.0
1998-12-16,71.0,59.0,65.0
1998-12-17,74.0,60.0,67.0
1998-12-20,70.0,67.0,68.0
1998-12-21,79.0,67.0,70.0
1998-12-22,81.0,66.0,71.0
1998-12-25,72.0,60.0,65.0
1998-12-27,74.0,60.0,66.0
1998-12-28,73.0,62.0,65.0
1998-12-29,73.0,62.0,65.0
1998-12-30,71.0,62.0,65.0
1998-12-31,75.0,62.0,67.0
1999-01-02,69.0,57.0,63.0
1999-01-03,69.0,56.0,62.0
1999-01-04,73.0,57.0,62.0
1999-01-05,70.0,56.0,61.0
1999-01-06,72.0,56.0,64.0
1999-01-08,66.0,54.0,59.0
1999-01-09,63.0,56.0,60.0
1999-01-12,51.0,49.0,49.0
1999-01-15,56.0,49.0,51.0
1999-01-16,59.0,49.0,56.0
1999-01-17,64.0,55.0,59.0
1999-01-18,67.0,55.0,62.0
1999-01-21,67.0,60.0,61.0
1999-01-22,72.0,59.0,66.0
1999-01-23,76.0,63.0,69.0
1999-01-24,80.0,65.0,71.0
1999-01-25,76.0,63.0,69.0
1999-01-26,69.0,62.0,65.0
1999-01-27,76.0,63.0,68.0
1999-01-30,67.0,61.0,64.0
1999-01-31,74.0,63.0,68.0
1999-02-01,80.0,67.0,72.0
1999-02-04,65.0,52.0,57.0
1999-02-05,64.0,53.0,59.0
1999-02-06,67.0,54.0,60.0
1999-02-07,74.0,57.0,64.0
1999-02-09,72.0,59.0,66.0
1999-02-10,76.0,64.0,69.0
1999-02-13,65.0,57.0,61.0
1999-02-14,69.0,58.0,63.0
1999-02-15,74.0,60.0,66.0
1999-02-16,77.0,63.0,68.0
1999-02-17,72.0,64.0,67.0
1999-02-21,61.0,53.0,58.0
1999-02-22,69.0,56.0,63.0
1999-02-23,74.0,60.0,65.0
1999-02-24,76.0,61.0,69.0
1999-02-25,70.0,64.0,68.0
1999-02-26,79.0,67.0,71.0
1999-02-28,72.0,62.0,65.0
1999-03-01,77.0,62.0,67.0
1999-03-02,75.0,63.0,68.0
1999-03-03,81.0,65.0,72.0
1999-03-04,78.0,65.0,71.0
1999-03-05,80.0,66.0,72.0
1999-03-06,79.0,67.0,72.0
1999-03-08,67.0,64.0,65.0
1999-03-09,70.0,64.0,67.0
1999-03-12,61.0,57.0,60.0
1999-03-14,65.0,62.0,63.0
1999-03-16,67.0,59.0,63.0
1999-03-18,82.0,68.0,78.0
1999-03-22,60.0,53.0,58.0
1999-03-25,79.0,67.0,74.0
1999-03-26,85.0,72.0,79.0
1999-03-28,70.0,64.0,67.0
1999-03-30,73.0,59.0,66.0
1999-03-31,75.0,62.0,70.0
1999-04-01,80.0,67.0,74.0
1999-04-04,74.0,66.0,69.0
1999-04-05,76.0,66.0,71.0
1999-04-06,81.0,65.0,74.0
1999-04-07,81.0,68.0,74.0
1999-04-09,83.0,71.0,76.0
1999-04-11,76.0,71.0,73.0
1999-04-12,81.0,71.0,76.0
1999-04-14,73.0,68.0,71.0
1999-04-15,77.0,68.0,73.0
1999-04-16,82.0,73.0,78.0
1999-04-17,85.0,76.0,81.0
1999-04-21,81.0,70.0,75.0
1999-04-22,86.0,71.0,79.0
1999-04-23,88.0,76.0,81.0
1999-04-30,73.0,63.0,71.0
1999-05-01,76.0,69.0,73.0
1999-05-03,83.0,71.0,78.0
1999-05-04,85.0,74.0,80.0
1999-05-07,75.0,61.0,71.0
1999-05-09,69.0,64.0,67.0
1999-05-10,81.0,66.0,74.0
1999-05-11,82.0,69.0,76.0
1999-05-13,82.0,72.0,77.0
1999-05-15,83.0,75.0,78.0
1999-05-16,85.0,76.0,81.0
1999-05-17,87.0,72.0,83.0
1999-05-19,80.0,73.0,75.0
1999-05-20,78.0,74.0,76.0
1999-05-21,77.0,74.0,75.0
1999-05-22,83.0,74.0,78.0
1999-05-23,86.0,76.0,82.0
1999-05-25,86.0,78.0,82.0
1999-05-29,76.0,69.0,74.0
1999-05-30,84.0,73.0,78.0
1999-05-31,86.0,74.0,80.0
1999-06-01,87.0,77.0,81.0
1999-06-02,90.0,78.0,84.0
1999-06-03,90.0,69.0,84.0
1999-06-04,89.0,79.0,83.0
1999-06-08,85.0,77.0,82.0
1999-06-10,89.0,79.0,83.0
1999-06-11,89.0,80.0,84.0
1999-06-12,89.0,81.0,84.0
1999-06-13,89.0,81.0,84.0
1999-06-14,89.0,74.0,85.0
1999-06-15,88.0,81.0,84.0
1999-06-16,89.0,80.0,84.0
1999-06-17,85.0,78.0,81.0
1999-06-18,87.0,80.0,83.0
1999-06-21,86.0,77.0,81.0
1999-06-22,86.0,78.0,83.0
1999-06-25,88.0,80.0,84.0
1999-06-27,89.0,81.0,84.0
1999-06-28,89.0,80.0,84.0
1999-06-29,89.0,79.0,84.0
1999-06-30,88.0,77.0,83.0
1999-07-01,89.0,81.0,84.0
1999-07-02,89.0,78.0,84.0
1999-07-03,88.0,78.0,82.0
1999-07-06,85.0,77.0,80.0
1999-07-07,84.0,77.0,82.0
1999-07-10,87.0,81.0,84.0
1999-07-11,89.0,82.0,84.0
1999-07-13,89.0,77.0,84.0
1999-07-14,90.0,79.0,85.0
1999-07-16,89.0,80.0,85.0
1999-07-17,89.0,82.0,85.0
1999-07-18,87.0,82.0,84.0
1999-07-19,89.0,82.0,85.0
1999-07-20,91.0,82.0,85.0
1999-07-22,90.0,81.0,85.0
1999-07-23,90.0,82.0,85.0
1999-07-24,93.0,81.0,86.0
1999-07-27,85.0,78.0,82.0
1999-07-28,90.0,80.0,85.0
1999-07-29,91.0,81.0,85.0
1999-07-30,90.0,81.0,85.0
1999-08-01,90.0,80.0,85.0
1999-08-02,89.0,82.0,85.0
1999-08-06,88.0,76.0,84.0
1999-08-07,89.0,82.0,85.0
1999-08-08,89.0,79.0,84.0
1999-08-10,88.0,76.0,81.0
1999-08-11,85.0,78.0,80.0
1999-08-13,81.0,72.0,80.0
1999-08-14,86.0,78.0,82.0
1999-08-15,89.0,79.0,84.0
1999-08-16,89.0,80.0,84.0
1999-08-18,90.0,80.0,84.0
1999-08-19,91.0,80.0,85.0
1999-08-20,92.0,81.0,87.0
1999-08-22,82.0,67.0,77.0
1999-08-23,77.0,73.0,75.0
1999-08-24,80.0,74.0,77.0
1999-08-25,80.0,69.0,76.0
1999-08-26,88.0,75.0,81.0
1999-08-27,88.0,78.0,81.0
1999-08-28,85.0,77.0,79.0
1999-08-29,84.0,77.0,80.0
1999-08-31,87.0,78.0,82.0
1999-09-01,89.0,79.0,81.0
1999-09-02,89.0,79.0,83.0
1999-09-03,90.0,80.0,84.0
1999-09-04,87.0,80.0,83.0
1999-09-05,85.0,79.0,82.0
1999-09-06,90.0,79.0,84.0
1999-09-07,89.0,78.0,83.0
1999-09-08,89.0,78.0,83.0
1999-09-09,86.0,79.0,82.0
1999-09-10,89.0,80.0,84.0
1999-09-11,91.0,79.0,85.0
1999-09-12,90.0,81.0,85.0
1999-09-17,84.0,72.0,81.0
1999-09-18,88.0,80.0,82.0
1999-09-19,88.0,79.0,81.0
1999-09-23,86.0,72.0,79.0
1999-09-24,85.0,74.0,79.0
1999-09-27,88.0,74.0,80.0
1999-09-28,84.0,76.0,79.0
1999-09-30,87.0,77.0,81.0
1999-10-02,89.0,78.0,83.0
1999-10-05,85.0,75.0,80.0
1999-10-06,87.0,76.0,82.0
1999-10-07,89.0,77.0,82.0
1999-10-08,86.0,76.0,81.0
1999-10-09,86.0,77.0,81.0
1999-10-10,89.0,78.0,82.0
1999-10-11,90.0,79.0,82.0
1999-10-13,88.0,78.0,81.0
1999-10-14,88.0,78.0,81.0
1999-10-15,88.0,78.0,82.0
1999-10-18,75.0,67.0,73.0
1999-10-19,78.0,72.0,74.0
1999-10-20,82.0,72.0,77.0
1999-10-21,82.0,74.0,76.0
1999-10-22,83.0,74.0,77.0
1999-10-24,82.0,72.0,75.0
1999-10-25,81.0,72.0,76.0
1999-10-26,83.0,73.0,77.0
1999-10-27,81.0,73.0,76.0
1999-10-29,84.0,73.0,77.0
1999-10-30,77.0,74.0,76.0
1999-10-31,83.0,74.0,77.0
1999-11-02,73.0,64.0,68.0
1999-11-03,76.0,63.0,71.0
1999-11-04,78.0,67.0,73.0
1999-11-05,80.0,71.0,75.0
1999-11-06,81.0,72.0,75.0
1999-11-07,81.0,73.0,75.0
1999-11-09,77.0,71.0,73.0
1999-11-10,77.0,71.0,73.0
1999-11-11,79.0,71.0,74.0
1999-11-13,76.0,70.0,72.0
1999-11-16,74.0,64.0,69.0
1999-11-18,73.0,60.0,67.0
1999-11-19,78.0,64.0,70.0
1999-11-20,78.0,66.0,71.0
1999-11-21,79.0,66.0,72.0
1999-11-23,83.0,67.0,73.0
1999-11-25,83.0,67.0,74.0
1999-11-29,66.0,54.0,61.0
1999-11-30,72.0,58.0,66.0
1999-12-01,77.0,63.0,69.0
1999-12-02,73.0,63.0,67.0
1999-12-06,65.0,57.0,60.0
1999-12-08,71.0,57.0,64.0
1999-12-09,73.0,59.0,65.0
1999-12-10,75.0,60.0,66.0
1999-12-11,77.0,63.0,68.0
1999-12-12,69.0,65.0,67.0
1999-12-15,75.0,62.0,67.0
1999-12-24,63.0,47.0,55.0
1999-12-25,66.0,49.0,56.0
1999-12-26,67.0,50.0,60.0
1999-12-27,64.0,58.0,61.0
1999-12-29,70.0,58.0,63.0
1999-12-30,77.0,58.0,66.0
1999-12-31,73.0,60.0,65.0
2000-01-01,76.0,61.0,66.0
2000-01-02,79.0,62.0,69.0
2000-01-03,72.0,62.0,66.0
2000-01-04,70.0,62.0,65.0
2000-01-05,78.0,63.0,70.0
2000-01-08,71.0,60.0,65.0
2000-01-09,74.0,63.0,66.0
2000-01-10,73.0,64.0,67.0
2000-01-11,70.0,63.0,67.0
2000-01-15,71.0,62.0,65.0
2000-01-16,72.0,62.0,66.0
2000-01-19,60.0,47.0,54.0
2000-01-20,62.0,52.0,57.0
2000-01-22,67.0,60.0,64.0
2000-01-23,67.0,62.0,65.0
2000-01-27,55.0,43.0,50.0
2000-01-28,61.0,47.0,55.0
2000-01-30,64.0,51.0,57.0
2000-02-01,56.0,45.0,50.0
2000-02-02,59.0,48.0,56.0
2000-02-03,67.0,55.0,61.0
2000-02-04,68.0,32.0,61.0
2000-02-06,68.0,55.0,61.0
2000-02-08,64.0,52.0,57.0
2000-02-09,63.0,54.0,58.0
2000-02-10,65.0,55.0,61.0
2000-02-12,69.0,57.0,63.0
2000-02-14,71.0,59.0,65.0
2000-02-16,65.0,57.0,60.0
2000-02-17,63.0,58.0,60.0
2000-02-18,65.0,58.0,62.0
2000-02-19,72.0,61.0,69.0
2000-02-22,60.0,55.0,58.0
2000-02-26,55.0,48.0,52.0
2000-02-28,57.0,50.0,53.0
2000-03-01,58.0,51.0,55.0
2000-03-02,63.0,55.0,59.0
2000-03-03,69.0,58.0,64.0
2000-03-04,78.0,61.0,69.0
2000-03-09,65.0,57.0,61.0
2000-03-10,67.0,58.0,62.0
2000-03-11,67.0,60.0,64.0
2000-03-13,65.0,58.0,62.0
2000-03-14,68.0,61.0,65.0
2000-03-15,74.0,62.0,69.0
2000-03-18,68.0,59.0,66.0
2000-03-20,72.0,63.0,66.0
2000-03-21,74.0,63.0,70.0
2000-03-22,80.0,67.0,72.0
2000-03-25,72.0,63.0,67.0
2000-03-27,75.0,62.0,69.0
2000-03-28,82.0,65.0,74.0
2000-03-30,77.0,64.0,71.0
2000-03-31,78.0,68.0,73.0
